name,PLD(A),LCD(A),surfacearea[m^2/g],Porosity,Density(gr/cm3),%C,%F,%H,%N,%O,%S,%Si
linker100_C_linker73_C_kgm_relaxed,15.31642,17.17109,2454.89,0.661325,0.519185,44.827586,0,37.931034,13.793103,3.448276,0,0
linker100_C_linker73_C_qtz_relaxed,10.726,11.34401,5551.43,0.780603,0.406932,44.827586,0,37.931034,13.793103,3.448276,0,0
linker100_C_linker74_C_dia_relaxed,7.88465,10.04078,5437.09,0.767167,0.467323,50,0,29.166667,8.333333,12.5,0,0
linker100_C_linker74_C_gis_relaxed,8.74307,14.40549,4837.21,0.778683,0.427805,50,0,29.166667,8.333333,12.5,0,0
linker100_C_linker74_C_kgm_relaxed,15.06697,16.48188,3787.41,0.734774,0.486879,50,0,29.166667,8.333333,12.5,0,0
linker100_C_linker74_C_umc_relaxed_interp_2,6.13609,9.64668,4144.31,0.692535,0.56349,50,0,29.166667,8.333333,12.5,0,0
linker100_C_linker75_C_dia_relaxed,7.5105,9.34382,5084.49,0.730592,0.494639,48.148148,0,33.333333,7.407407,11.111111,0,0
linker100_C_linker75_C_kgm_relaxed,12.19801,14.7429,2693.58,0.647349,0.527135,48.148148,0,33.333333,7.407407,11.111111,0,0
linker100_C_linker75_C_nfa_relaxed,10.72007,13.5563,3386.84,0.668824,0.547561,48.148148,0,33.333333,7.407407,11.111111,0,0
linker100_C_linker75_C_qtz_relaxed,7.25285,7.70041,2988.38,0.630697,0.65418,48.148148,0,33.333333,7.407407,11.111111,0,0
linker100_C_linker76_C_dei-z_relaxed_interp_2,10.54884,12.43448,4968.13,0.798242,0.445605,55.555556,0,27.777778,11.111111,5.555556,0,0
linker100_C_linker76_C_lvt_relaxed_interp_2,7.5458,12.0894,4611.52,0.786277,0.485244,55.555556,0,27.777778,11.111111,5.555556,0,0
linker100_C_linker76_C_tcb_relaxed,6.25853,7.27711,1168.24,0.444504,0.84094,55.555556,0,27.777778,11.111111,5.555556,0,0
linker100_C_linker76_C_umc_relaxed_interp_2,11.9835,15.62771,4153.96,0.7919,0.423612,55.555556,0,27.777778,11.111111,5.555556,0,0
linker100_C_linker76_C_umc_relaxed_interp_3,7.57328,9.22895,2904.17,0.657944,0.635418,55.555556,0,27.777778,11.111111,5.555556,0,0
linker100_C_linker77_C_dei-z_relaxed_interp_2,10.59124,12.80099,4586.04,0.736051,0.481387,52.380952,0,33.333333,9.52381,4.761905,0,0
linker100_C_linker77_C_kgm_relaxed,14.70641,16.29204,5614.88,0.79807,0.392947,52.380952,0,33.333333,9.52381,4.761905,0,0
linker100_C_linker77_C_lvt_relaxed_interp_2,6.49558,9.96722,4653.11,0.736432,0.512133,52.380952,0,33.333333,9.52381,4.761905,0,0
linker100_C_linker77_C_nfa_relaxed,11.6654,13.83305,4839.36,0.787544,0.419247,52.380952,0,33.333333,9.52381,4.761905,0,0
linker100_C_linker77_C_nfc_relaxed,6.18787,8.29751,5161.26,0.736357,0.527046,52.380952,0,33.333333,9.52381,4.761905,0,0
linker100_C_linker77_C_umc_relaxed_interp_2,9.21894,11.82111,4933,0.757472,0.456294,52.380952,0,33.333333,9.52381,4.761905,0,0
linker100_C_linker77_C_umd_relaxed_interp_2,8.81242,11.45317,5256.32,0.766738,0.447823,52.380952,0,33.333333,9.52381,4.761905,0,0
linker100_C_linker78_C_dia_relaxed,8.71726,10.60732,5944.5,0.793857,0.409022,50,0,31.818182,9.090909,9.090909,0,0
linker100_C_linker78_C_kgm_relaxed,15.26464,16.31905,4659.11,0.769207,0.434329,50,0,31.818182,9.090909,9.090909,0,0
linker100_C_linker78_C_lvt_relaxed_interp_2,5.42406,9.23145,4240.6,0.704314,0.566371,50,0,31.818182,9.090909,9.090909,0,0
linker100_C_linker78_C_nfa_relaxed,10.81839,12.85775,4512.99,0.76132,0.456006,50,0,31.818182,9.090909,9.090909,0,0
linker100_C_linker78_C_umc_relaxed_interp_2,6.94826,10.65009,4743.69,0.737906,0.495104,50,0,31.818182,9.090909,9.090909,0,0
linker100_C_linker79_C_dia_relaxed,9.21065,10.38865,5363.67,0.752067,0.429532,52,0,36,8,4,0,0
linker100_C_linker79_C_gis_relaxed,9.07041,12.80956,6064.02,0.795351,0.371591,52,0,36,8,4,0,0
linker100_C_linker79_C_kgm_relaxed,15.09237,16.05001,4049.87,0.719442,0.452702,52,0,36,8,4,0,0
linker100_C_linker79_C_lvt_relaxed_interp_2,5.09293,7.89975,3939.32,0.653421,0.585985,52,0,36,8,4,0,0
linker100_C_linker79_C_rac_relaxed,9.51042,10.71196,4800.08,0.74573,0.447175,52,0,36,8,4,0,0
linker100_C_linker8_C_gis_relaxed,9.69994,13.75508,4603.63,0.780409,0.443588,50,0,20.833333,8.333333,20.833333,0,0
linker100_C_linker8_C_kgm_relaxed,14.98145,15.79589,3049.27,0.699729,0.54499,50,0,20.833333,8.333333,20.833333,0,0
linker100_C_linker8_C_nfa_relaxed,9.55182,12.50483,3191.46,0.722208,0.570794,50,0,20.833333,8.333333,20.833333,0,0
linker100_C_linker8_C_qtz_relaxed,5.66894,6.04989,3586.85,0.696485,0.687475,50,0,20.833333,8.333333,20.833333,0,0
linker100_C_linker80_C_gis_relaxed,8.4755,13.02143,5430.38,0.734402,0.425875,45.16129,0,41.935484,6.451613,6.451613,0,0
linker100_C_linker80_C_kgm_relaxed,13.58528,15.9932,3128.52,0.626327,0.51528,45.16129,0,41.935484,6.451613,6.451613,0,0
linker100_C_linker80_C_qtz_relaxed,12.62629,13.07808,4859.92,0.756378,0.408946,45.16129,0,41.935484,6.451613,6.451613,0,0
linker100_C_linker81_C_dei-z_relaxed_interp_2,10.53008,12.84576,4952.98,0.799933,0.44671,55.555556,0,27.777778,11.111111,5.555556,0,0
linker100_C_linker81_C_dia_relaxed_interp_2,7.18797,7.85573,1708.18,0.539031,0.686939,55.555556,0,27.777778,11.111111,5.555556,0,0
linker100_C_linker81_C_lvt_relaxed_interp_2,7.74551,12.51457,4643.49,0.790955,0.4824,55.555556,0,27.777778,11.111111,5.555556,0,0
linker100_C_linker81_C_tcb_relaxed,6.54077,7.10339,764.537,0.299259,0.838752,55.555556,0,27.777778,11.111111,5.555556,0,0
linker100_C_linker82_C_nfc_relaxed,6.20208,9.08813,5265.23,0.760126,0.525258,52.380952,0,33.333333,9.52381,4.761905,0,0
linker100_C_linker82_C_umd_relaxed_interp_2,8.68201,11.75982,5338.33,0.773882,0.447635,52.380952,0,33.333333,9.52381,4.761905,0,0
linker100_C_linker83_C_dia_relaxed,7.93522,10.36668,5446.94,0.794148,0.4484,58.333333,0,29.166667,8.333333,4.166667,0,0
linker100_C_linker83_C_kgm_relaxed,13.51337,15.77751,4757.49,0.794111,0.465899,58.333333,0,29.166667,8.333333,4.166667,0,0
linker100_C_linker84_C_dei-z_relaxed_interp_2,10.47233,12.66675,4486.09,0.756779,0.484696,50,0,30,15,5,0,0
linker100_C_linker84_C_lvt_relaxed_interp_2,6.2007,9.60536,4402.79,0.751258,0.524333,50,0,30,15,5,0,0
linker100_C_linker84_C_nfc_relaxed,6.18126,9.04255,5318.29,0.776421,0.528087,50,0,30,15,5,0,0
linker100_C_linker84_C_tcb_relaxed,4.11228,6.13197,528.262,0.245763,0.913028,50,0,30,15,5,0,0
linker100_C_linker84_C_umd_relaxed_interp_2,9.0204,13.38564,5063.84,0.786182,0.453704,50,0,30,15,5,0,0
linker100_C_linker85_C_kgm_relaxed,12.46095,15.33616,4718.33,0.767933,0.45347,52.173913,0,30.434783,8.695652,8.695652,0,0
linker100_C_linker85_C_umc_relaxed_interp_2,7.64776,11.06458,4346.68,0.727254,0.521745,52.173913,0,30.434783,8.695652,8.695652,0,0
linker100_C_linker87_C_dei_relaxed_interp_2,8.48667,10.78262,4674.83,0.782604,0.439199,60,0,35,0,5,0,0
linker100_C_linker87_C_dei-z_relaxed_interp_2,9.17161,11.03796,5036.92,0.760588,0.433577,60,0,35,0,5,0,0
linker100_C_linker87_C_lvt_relaxed_interp_2,6.95131,12.20632,4627.65,0.768234,0.467867,60,0,35,0,5,0,0
linker100_C_linker87_C_nfc_relaxed,7.64382,8.83153,5863.3,0.793351,0.472669,60,0,35,0,5,0,0
linker100_C_linker87_C_tcb_relaxed,6.18142,6.5801,766.891,0.306524,0.817429,60,0,35,0,5,0,0
linker100_C_linker87_C_umc_relaxed_interp_2,11.19964,15.1194,4767.2,0.781052,0.409927,60,0,35,0,5,0,0
linker100_C_linker87_C_umc_relaxed_interp_3,7.47094,8.6849,3158.55,0.623112,0.614891,60,0,35,0,5,0,0
linker100_C_linker88_C_kgm_relaxed,14.90151,16.9875,4864.18,0.793939,0.427461,54.545455,0,31.818182,0,13.636364,0,0
linker100_C_linker88_C_lvt_relaxed_interp_2,6.29834,10.01809,4312.27,0.731436,0.552432,54.545455,0,31.818182,0,13.636364,0,0
linker100_C_linker88_C_nfa_relaxed,11.2912,13.9143,4777.94,0.781068,0.444985,54.545455,0,31.818182,0,13.636364,0,0
linker100_C_linker9_C_gis_relaxed,9.73262,15.07407,6137.25,0.795334,0.338689,53.846154,0,42.307692,0,3.846154,0,0
linker100_C_linker9_C_kgm_relaxed,15.3033,16.48861,4719.62,0.724251,0.414229,53.846154,0,42.307692,0,3.846154,0,0
linker100_C_linker91_C_hof_relaxed,8.07557,10.03963,2655.19,0.799791,0.664207,54.545455,0,13.636364,27.272727,4.545455,0,0
linker100_C_linker92_C_phx_relaxed,5.16779,6.95787,3991.91,0.734987,0.609847,63.157895,0,31.578947,0,5.263158,0,0
linker100_C_linker92_C_tbo_relaxed,8.88422,14.71155,3827.93,0.772975,0.491133,62.5,0,31.25,0,6.25,0,0
linker100_C_linker96_C_tbo_relaxed_interp_2,8.71767,14.32862,5370.45,0.799677,0.400301,58.823529,0,32.352941,5.882353,2.941176,0,0
linker100_C_linker99_C_pts_relaxed,4.37527,5.56825,2412.19,0.631795,0.745798,63.157895,0,31.578947,0,5.263158,0,0
linker100_CH_linker101_N_pts_relaxed_interp_2,4.33419,6.19935,2063.82,0.584518,0.738644,51.851852,0,33.333333,11.111111,3.703704,0,0
linker100_CH_linker104_N_pts_relaxed_interp_2,4.19894,5.82412,1984.88,0.58906,0.776418,51.851852,0,29.62963,7.407407,11.111111,0,0
linker100_CH_linker106_N_pth_relaxed,6.65702,8.93342,4927.86,0.786268,0.495246,48.275862,0,34.482759,13.793103,3.448276,0,0
linker100_CH_linker11_N_lvt_relaxed_interp_3,8.56833,11.30642,5101.5,0.759057,0.454843,41.176471,0,38.235294,17.647059,2.941176,0,0
linker100_CH_linker11_N_umc_relaxed_interp_3,13.18543,16.52827,5148.16,0.786485,0.37754,41.176471,0,38.235294,17.647059,2.941176,0,0
linker100_CH_linker11_N_umc_relaxed_interp_4,9.82867,10.47289,4400.46,0.700415,0.503387,41.176471,0,38.235294,17.647059,2.941176,0,0
linker100_CH_linker12_N_lvt_relaxed_interp_3,10.14111,12.89294,4342.9,0.765185,0.458903,46.666667,0,30,6.666667,16.666667,0,0
linker100_CH_linker12_N_tcb_relaxed,8.17951,9.20646,4760.8,0.755374,0.5074,46.666667,0,30,6.666667,16.666667,0,0
linker100_CH_linker13_N_unc_relaxed,10.83758,11.40401,6535.41,0.793695,0.349053,47.368421,0,44.736842,5.263158,2.631579,0,0
linker100_CH_linker18_N_tcb_relaxed,9.60544,11.85963,6248.68,0.799213,0.401596,45.454545,0,29.545455,13.636364,11.363636,0,0
linker100_CH_linker21_N_tcb_relaxed,9.37936,10.49863,7474.91,0.783877,0.342758,50,0,43.75,4.166667,2.083333,0,0
linker100_CH_linker26_N_tcb_relaxed,8.75228,9.98144,5514.34,0.783031,0.464287,45.454545,0,20.454545,13.636364,20.454545,0,0
linker100_CH_linker3_N_lvt_relaxed_interp_3,9.39134,12.57045,6070.74,0.796652,0.380075,51.724138,0,37.931034,6.896552,3.448276,0,0
linker100_CH_linker3_N_tcb_relaxed,8.72137,9.38148,6023.24,0.779741,0.418396,51.724138,0,37.931034,6.896552,3.448276,0,0
linker100_CH_linker42_N_tcb_relaxed,7.00169,8.52582,4639.65,0.783416,0.534314,53.333333,0,23.333333,13.333333,10,0,0
linker100_CH_linker44_N_lvt_relaxed_interp_2,10.01545,14.33177,5631.1,0.792303,0.382295,47.619048,0,35.714286,9.52381,7.142857,0,0
linker100_CH_linker44_N_unc_relaxed,7.83116,9.96643,5386.01,0.749133,0.45324,47.619048,0,35.714286,9.52381,7.142857,0,0
linker100_CH_linker45_N_lvt_relaxed_interp_3,9.40703,11.76282,5383.49,0.789758,0.44026,53.333333,0,30,13.333333,3.333333,0,0
linker100_CH_linker45_N_tcb_relaxed,8.34516,9.79431,5324.91,0.780421,0.484652,53.333333,0,30,13.333333,3.333333,0,0
linker100_CH_linker49_N_lvt_relaxed_interp_3,10.23699,10.5288,4908.58,0.779783,0.465911,51.612903,0,29.032258,12.903226,6.451613,0,0
linker100_CH_linker49_N_tcb_relaxed,8.28973,10.06913,5006.43,0.774335,0.511335,51.612903,0,29.032258,12.903226,6.451613,0,0
linker100_CH_linker5_N_lvt_relaxed_interp_3,9.4407,11.21532,5947.59,0.767789,0.401381,50,0,40.625,6.25,3.125,0,0
linker100_CH_linker5_N_tcb_relaxed,6.37449,8.37947,6551.32,0.764581,0.439034,50,0,40.625,6.25,3.125,0,0
linker100_CH_linker51_N_unc_relaxed,8.4957,10.34588,5749.08,0.770656,0.419345,50,0,37.5,10,2.5,0,0
linker100_CH_linker52_N_tcb_relaxed,8.74572,10.25312,4269.12,0.724843,0.537835,50,0,32.352941,11.764706,5.882353,0,0
linker100_CH_linker53_N_lvt_relaxed_interp_2,8.51526,11.98256,6646.58,0.792019,0.354191,47.619048,0,40.47619,9.52381,2.380952,0,0
linker100_CH_linker53_N_unc_relaxed,7.63928,8.90636,5953.43,0.76825,0.416864,47.619048,0,40.47619,9.52381,2.380952,0,0
linker100_CH_linker54_N_tcb_relaxed,8.76685,10.28615,3760.89,0.739378,0.588787,50,0,26.470588,11.764706,11.764706,0,0
linker100_CH_linker58_N_gis_relaxed_interp_3,10.06536,18.51882,4346.96,0.790461,0.376847,50,0,29.166667,16.666667,4.166667,0,0
linker100_CH_linker59_N_tcb_relaxed,8.78197,9.71461,6289.84,0.790722,0.427147,48.148148,0,33.333333,14.814815,3.703704,0,0
linker100_CH_linker6_N_tcb_relaxed,6.53823,8.56222,4557.82,0.748663,0.551436,46.666667,0,23.333333,13.333333,16.666667,0,0
linker100_CH_linker60_N_lvt_relaxed_interp_3,9.6878,11.13627,6066.94,0.772337,0.409055,46.666667,0,36.666667,13.333333,3.333333,0,0
linker100_CH_linker60_N_tcb_relaxed,6.99856,8.80846,5968.99,0.762271,0.451343,46.666667,0,36.666667,13.333333,3.333333,0,0
linker100_CH_linker63_N_tcb_relaxed,9.09081,10.14277,5841.43,0.78157,0.455837,46.428571,0,32.142857,14.285714,7.142857,0,0
linker100_CH_linker64_N_umc_relaxed_interp_4,12.49851,13.66211,4825.95,0.767321,0.469208,50,0,26.923077,15.384615,7.692308,0,0
linker100_CH_linker65_N_lvt_relaxed_interp_3,10.41657,12.9718,4738.88,0.781417,0.443475,53.846154,0,19.230769,23.076923,3.846154,0,0
linker100_CH_linker65_N_tcb_relaxed,7.25611,8.88134,5231.35,0.777174,0.490969,53.846154,0,19.230769,23.076923,3.846154,0,0
linker100_CH_linker66_N_tcb_relaxed,8.75369,9.78984,5844.92,0.771242,0.454308,46.428571,0,32.142857,14.285714,7.142857,0,0
linker100_CH_linker67_N_tcb_relaxed,8.44129,9.04581,5601.42,0.785231,0.480742,48.148148,0,25.925926,14.814815,11.111111,0,0
linker100_CH_linker68_N_lvt_relaxed_interp_3,8.89836,11.82588,5116.53,0.798934,0.440933,46.153846,0,23.076923,19.230769,11.538462,0,0
linker100_CH_linker68_N_tcb_relaxed,8.83923,9.48769,5559,0.79143,0.481768,46.153846,0,23.076923,19.230769,11.538462,0,0
linker100_CH_linker69_N_lvt_relaxed_interp_3,8.9098,10.24127,5762.81,0.777562,0.436104,48.275862,0,31.034483,13.793103,6.896552,0,0
linker100_CH_linker69_N_tcb_relaxed,8.89244,9.36356,5282.92,0.751355,0.47807,48.275862,0,31.034483,13.793103,6.896552,0,0
linker100_CH_linker7_N_lvt_relaxed_interp_3,7.88375,11.87691,5613.57,0.761203,0.401942,50,0,40.625,6.25,3.125,0,0
linker100_CH_linker7_N_tcb_relaxed,6.56745,8.11878,6673.23,0.767708,0.439538,50,0,40.625,6.25,3.125,0,0
linker100_CH_linker71_N_lvt_relaxed_interp_3,9.84906,11.2119,5599.79,0.787906,0.438324,46.428571,0,28.571429,17.857143,7.142857,0,0
linker100_CH_linker71_N_tcb_relaxed,8.95497,9.67902,5247.56,0.765416,0.480358,46.428571,0,28.571429,17.857143,7.142857,0,0
linker100_CH_linker71_N_umc_relaxed_interp_4,10.89038,11.88457,4522.2,0.739827,0.498676,46.428571,0,28.571429,17.857143,7.142857,0,0
linker100_CH_linker72_N_lvt_relaxed_interp_3,9.90528,10.60855,4273.54,0.763462,0.504384,46.666667,0,23.333333,13.333333,16.666667,0,0
linker100_CH_linker72_N_tcb_relaxed,7.11918,8.65135,4287.32,0.742538,0.559507,46.666667,0,23.333333,13.333333,16.666667,0,0
linker100_CH_linker74_N_tcb_relaxed,7.86907,9.37268,4954.24,0.748809,0.507481,46.666667,0,30,13.333333,10,0,0
linker100_CH_linker75_N_lvt_relaxed_interp_3,9.34163,9.81141,5044.63,0.736434,0.487434,45.454545,0,33.333333,12.121212,9.090909,0,0
linker100_CH_linker76_N_tcb_relaxed,8.38001,9.7075,5106.34,0.774776,0.471013,50,0,29.166667,16.666667,4.166667,0,0
linker100_CH_linker77_N_tcb_relaxed,8.0939,9.23866,6389.71,0.794241,0.427168,48.148148,0,33.333333,14.814815,3.703704,0,0
linker100_CH_linker78_N_lvt_relaxed_interp_3,9.59902,11.39871,5966.46,0.789194,0.41316,46.428571,0,32.142857,14.285714,7.142857,0,0
linker100_CH_linker78_N_tcb_relaxed,8.8732,9.59896,6040.33,0.774737,0.455673,46.428571,0,32.142857,14.285714,7.142857,0,0
linker100_CH_linker79_N_lvt_relaxed_interp_3,8.55464,11.29052,5513.3,0.759062,0.429844,48.387097,0,35.483871,12.903226,3.225806,0,0
linker100_CH_linker79_N_tcb_relaxed,9.03904,9.81644,5432.57,0.735281,0.472916,48.387097,0,35.483871,12.903226,3.225806,0,0
linker100_CH_linker8_N_lvt_relaxed_interp_3,9.34573,11.18127,4442.35,0.757634,0.499342,46.666667,0,23.333333,13.333333,16.666667,0,0
linker100_CH_linker8_N_tcb_relaxed,7.01512,8.57685,4373.91,0.747066,0.551523,46.666667,0,23.333333,13.333333,16.666667,0,0
linker100_CH_linker80_N_lvt_relaxed_interp_3,8.72999,9.18893,4923.15,0.698565,0.480662,43.243243,0,40.540541,10.810811,5.405405,0,0
linker100_CH_linker80_N_umc_relaxed_interp_3,8.71915,10.6635,6010.15,0.767909,0.402844,43.243243,0,40.540541,10.810811,5.405405,0,0
linker100_CH_linker81_N_umc_relaxed_interp_4,12.65902,14.24542,5756.36,0.79699,0.418494,50,0,29.166667,16.666667,4.166667,0,0
linker100_CH_linker83_N_tcb_relaxed,9.7592,10.94323,5269.04,0.793118,0.486104,53.333333,0,30,13.333333,3.333333,0,0
linker100_CH_linker91_N_bor_relaxed_interp_2,6.77333,9.86226,4323.02,0.766057,0.536227,50,0,25,20,5,0,0
linker100_CH_linker92_N_bor_relaxed_interp_2,6.20837,9.30313,4584.58,0.750913,0.52059,54.545455,0,31.818182,9.090909,4.545455,0,0
linker100_CH2_linker103_NH_pts_relaxed,7.53243,8.95787,5573.98,0.771182,0.428773,53.246753,0,38.961039,5.194805,2.597403,0,0
linker100_CH2_linker105_NH_pts_relaxed,8.72567,11.18091,4260.22,0.734887,0.455097,46.666667,0,40,6.666667,6.666667,0,0
linker100_CH2_linker12_NH_qtz_relaxed_interp_2,9.9625,13.296,4787.45,0.749873,0.419945,41.176471,0,38.235294,5.882353,14.705882,0,0
linker100_CH2_linker12_NH_und_relaxed_interp_2,10.21498,14.93049,5476.19,0.797748,0.365387,41.176471,0,38.235294,5.882353,14.705882,0,0
linker100_CH2_linker3_NH_qtz_relaxed_interp_2,13.85323,14.94603,5326.43,0.756128,0.354441,45.454545,0,45.454545,6.060606,3.030303,0,0
linker100_CH2_linker41_NH_qtz_relaxed_interp_2,15.70807,16.15839,5234.82,0.792817,0.38458,46.875,0,37.5,9.375,6.25,0,0
linker100_CH2_linker42_NH_qtz_relaxed_interp_2,15.39035,15.78535,3878.69,0.770249,0.442679,47.058824,0,32.352941,11.764706,8.823529,0,0
linker100_CH2_linker45_NH_qtz_relaxed_interp_2,15.15792,15.7188,4324.9,0.757093,0.403663,47.058824,0,38.235294,11.764706,2.941176,0,0
linker100_CH2_linker49_NH_qtz_relaxed_interp_2,9.82128,12.58868,4640.6,0.761769,0.427227,45.714286,0,37.142857,11.428571,5.714286,0,0
linker100_CH2_linker5_NH_qtz_relaxed_interp_2,14.30278,14.86546,4941.82,0.735832,0.367038,44.444444,0,47.222222,5.555556,2.777778,0,0
linker100_CH2_linker58_NH_qtz_relaxed_interp_2,14.88649,15.53229,5537.35,0.787487,0.340569,42.857143,0,39.285714,14.285714,3.571429,0,0
linker100_CH2_linker59_NH_qtz_relaxed_interp_2,14.49201,15.07931,5381.82,0.764952,0.360738,41.935484,0,41.935484,12.903226,3.225806,0,0
linker100_CH2_linker6_NH_qtz_relaxed_interp_2,13.46485,13.98155,3898.15,0.72934,0.455893,41.176471,0,32.352941,11.764706,14.705882,0,0
linker100_CH2_linker61_NH_qtz_relaxed_interp_2,14.22295,15.25365,5297,0.776554,0.36202,40,0,40,16.666667,3.333333,0,0
linker100_CH2_linker66_NH_qtz_relaxed_interp_2,14.51594,15.06211,4721.35,0.726391,0.388725,40.625,0,40.625,12.5,6.25,0,0
linker100_CH2_linker75_NH_und_relaxed_interp_2,8.23965,13.69994,5577.65,0.764662,0.38367,40.540541,0,40.540541,10.810811,8.108108,0,0
linker100_CH2_linker78_NH_qtz_relaxed_interp_2,13.57184,14.08979,4925.5,0.73813,0.38563,40.625,0,40.625,12.5,6.25,0,0
linker100_CH2_linker84_NH_qtz_relaxed_interp_2,14.4834,14.90918,5346.51,0.780926,0.36231,40,0,40,16.666667,3.333333,0,0
linker100_CH2_linker9_NH_und_relaxed_interp_2,9.85896,13.83847,6616.63,0.79551,0.320065,44.444444,0,47.222222,5.555556,2.777778,0,0
linker100_CO_linker21_NH_cds_relaxed_interp_2,8.50511,10.94734,6944.1,0.783707,0.357935,48,0,42,4,6,0,0
linker100_CO_linker26_NH_cds_relaxed_interp_2,7.74126,10.47802,5256.54,0.781557,0.472826,43.478261,0,19.565217,13.043478,23.913043,0,0
linker100_CO_linker71_NH_cds_relaxed_interp_2,5.8983,9.28878,3522.33,0.696885,0.592288,43.333333,0,26.666667,16.666667,13.333333,0,0
linker100_CO_linker75_NH_und_relaxed_interp_2,9.25873,15.15972,4813.02,0.781896,0.418635,42.857143,0,31.428571,11.428571,14.285714,0,0
linker100_CO_linker92_NH_tfz_relaxed,17.66968,18.95795,3467.51,0.769937,0.401747,52.631579,0,26.315789,5.263158,15.789474,0,0
linker100_CO_linker99_NH_pts_relaxed,9.72538,11.40303,4361.08,0.799876,0.462206,51.851852,0,29.62963,7.407407,11.111111,0,0
linker100_N_linker1_CH_umc_relaxed_interp_4,9.81423,10.78416,6199.33,0.783803,0.429671,50,0,35.714286,10.714286,3.571429,0,0
linker100_N_linker11_CH_unc_relaxed,11.52086,12.35339,5293.42,0.79385,0.364653,41.176471,0,38.235294,17.647059,2.941176,0,0
linker100_N_linker25_CH_umc_relaxed_interp_5,10.68007,11.54787,5053.87,0.770198,0.461529,50,0,27.5,10,12.5,0,0
linker100_N_linker26_CH_umc_relaxed_interp_4,10.4163,13.51229,5166.35,0.784168,0.459842,45.454545,0,20.454545,13.636364,20.454545,0,0
linker100_N_linker4_CH_umc_relaxed_interp_4,8.95676,10.29232,5420.6,0.763872,0.491388,50,0,28.571429,10.714286,10.714286,0,0
linker100_N_linker44_CH_unc_relaxed,7.43787,8.97217,5340.05,0.723987,0.465977,47.619048,0,35.714286,9.52381,7.142857,0,0
linker100_N_linker46_CH_tcb_relaxed,6.26094,8.50922,5155.37,0.772579,0.495363,51.515152,0,33.333333,12.121212,3.030303,0,0
linker100_N_linker47_CH_unc_relaxed,8.7835,10.13451,5637.96,0.796441,0.42315,55.555556,0,30.555556,11.111111,2.777778,0,0
linker100_N_linker50_CH_unc_relaxed,8.37694,10.26922,6095.03,0.785898,0.397487,48.571429,0,34.285714,14.285714,2.857143,0,0
linker100_N_linker58_CH_umc_relaxed_interp_4,10.14799,11.44144,5546.02,0.78054,0.435446,50,0,29.166667,16.666667,4.166667,0,0
linker100_N_linker61_CH_umc_relaxed_interp_4,7.91497,10.17866,5523.73,0.757058,0.461156,46.153846,0,30.769231,19.230769,3.846154,0,0
linker100_N_linker70_CH_unc_relaxed,8.36986,10.67245,6277.32,0.785245,0.378656,43.75,0,34.375,12.5,9.375,0,0
linker100_N_linker81_CH_umc_relaxed_interp_4,9.72626,11.38905,5659.37,0.790025,0.433531,50,0,29.166667,16.666667,4.166667,0,0
linker100_N_linker81_CH_uni_relaxed_interp_2,8.97102,11.35946,5212.62,0.781094,0.423603,50,0,29.166667,16.666667,4.166667,0,0
linker100_N_linker83_CH_uni_relaxed_interp_2,8.81919,10.49752,3703.42,0.717523,0.509728,53.333333,0,30,13.333333,3.333333,0,0
linker100_NH_linker1_CH2_dia_relaxed_interp_2,7.32174,11.29379,6584.45,0.784466,0.368737,43.75,0,43.75,9.375,3.125,0,0
linker100_NH_linker102_CH2_mot_relaxed,14.60938,15.22844,4602.64,0.77981,0.385538,49.54955,0,39.63964,7.207207,3.603604,0,0
linker100_NH_linker102_CH2_pts_relaxed,8.1089,9.10857,5734.96,0.784674,0.410865,51.807229,0,40.963855,4.819277,2.409639,0,0
linker100_NH_linker102_CO_pts_relaxed,8.71113,10.91553,5118.32,0.791154,0.449736,54.43038,0,32.911392,5.063291,7.594937,0,0
linker100_NH_linker12_CH2_dia_relaxed_interp_2,8.36909,13.27973,5393.64,0.765039,0.424928,41.176471,0,38.235294,5.882353,14.705882,0,0
